date;ticker;price
2015-04-29;XOM;87.87
2015-04-30;XOM;87.37
2015-05-01;XOM;88.85
2015-05-04;XOM;89.11
2015-05-05;XOM;88.61
2015-05-06;XOM;88.19
2015-05-07;XOM;87.6
2015-05-08;XOM;88.99
2015-05-11;XOM;86.78
2015-05-12;XOM;87.02
2015-05-13;XOM;86.56
2015-05-14;XOM;86.97
2015-05-15;XOM;87.35
2015-05-18;XOM;86.85
2015-05-19;XOM;86.99
2015-05-20;XOM;87.13
2015-05-21;XOM;87.21
2015-05-22;XOM;86.52
2015-05-26;XOM;85.35
2015-05-27;XOM;85.11
2015-05-28;XOM;85.11
2015-05-29;XOM;85.2
2015-06-01;XOM;85.13
2015-06-02;XOM;85.14
2015-06-03;XOM;84.95
2015-06-04;XOM;84.22
2015-06-05;XOM;84.28
2015-06-08;XOM;84.85
2015-06-09;XOM;84.58
2015-06-10;XOM;85.21
2015-06-11;XOM;85.09
2015-06-12;XOM;84.02
2015-06-15;XOM;83.72
2015-06-16;XOM;84.68
2015-06-17;XOM;84.73
2015-06-18;XOM;85.48
2015-06-19;XOM;85.21
2015-06-22;XOM;85.17
2015-06-23;XOM;85.07
2015-06-24;XOM;84.68
2015-06-25;XOM;83.93
2015-06-26;XOM;83.86
2015-06-29;XOM;82.82
2015-06-30;XOM;83.2
2015-07-01;XOM;82.37
2015-07-02;XOM;83.14
2015-07-06;XOM;82.53
2015-07-07;XOM;82.87
2015-07-08;XOM;81.97
2015-07-09;XOM;81.6
2015-07-10;XOM;82.22
2015-07-13;XOM;82.42
2015-07-14;XOM;83.11
2015-07-15;XOM;82.76
2015-07-16;XOM;82.91
2015-07-17;XOM;82.61
2015-07-20;XOM;81.76
2015-07-21;XOM;81.66
2015-07-22;XOM;81.79
2015-07-23;XOM;81.14
2015-07-24;XOM;79.94
2015-07-27;XOM;79.26
2015-07-28;XOM;82.48
2015-07-29;XOM;83.14
2015-07-30;XOM;83.01
2015-07-31;XOM;79.21
2015-08-03;XOM;78.06
2015-08-04;XOM;77.17
2015-08-05;XOM;77.17
2015-08-06;XOM;78.09
2015-08-07;XOM;76.83
2015-08-10;XOM;78.75
2015-08-11;XOM;77.49
2015-08-12;XOM;78.79
2015-08-13;XOM;78.65
2015-08-14;XOM;78.36
2015-08-17;XOM;78.77
2015-08-18;XOM;77.9
2015-08-19;XOM;76.23
2015-08-20;XOM;74.57
2015-08-21;XOM;72.13
2015-08-24;XOM;68.72
2015-08-25;XOM;68.71
2015-08-26;XOM;72.5
2015-08-27;XOM;74.85
2015-08-28;XOM;75.07
2015-08-31;XOM;75.24
2015-09-01;XOM;72.08
2015-09-02;XOM;73.23
2015-09-03;XOM;73.79
2015-09-04;XOM;72.46
2015-09-08;XOM;73.5
2015-09-09;XOM;72.0
2015-09-10;XOM;72.52
2015-09-11;XOM;72.69
2015-09-14;XOM;72.49
2015-09-15;XOM;72.86
2015-09-16;XOM;74.3
2015-09-17;XOM;74.46
2015-09-18;XOM;72.68
2015-09-21;XOM;73.39
2015-09-22;XOM;72.74
2015-09-23;XOM;72.3
2015-09-24;XOM;72.73
2015-09-25;XOM;73.23
2015-09-28;XOM;72.6
2015-09-29;XOM;72.97
2015-09-30;XOM;74.35
2015-10-01;XOM;74.06
2015-10-02;XOM;75.88
2015-10-05;XOM;76.81
2015-10-06;XOM;77.89
2015-10-07;XOM;79.2
2015-10-08;XOM;80.03
2015-10-09;XOM;79.26
2015-10-12;XOM;79.3
2015-10-13;XOM;79.16
2015-10-14;XOM;80.16
2015-10-15;XOM;81.48
2015-10-16;XOM;82.48
2015-10-19;XOM;80.99
2015-10-20;XOM;80.83
2015-10-21;XOM;80.21
2015-10-22;XOM;82.89
2015-10-23;XOM;82.98
2015-10-26;XOM;81.22
2015-10-27;XOM;81.09
2015-10-28;XOM;82.28
2015-10-29;XOM;82.23
2015-10-30;XOM;82.74
2015-11-02;XOM;85.28
2015-11-03;XOM;86.85
2015-11-04;XOM;85.98
2015-11-05;XOM;84.81
2015-11-06;XOM;84.47
2015-11-09;XOM;81.95
2015-11-10;XOM;82.35
2015-11-11;XOM;81.62
2015-11-12;XOM;79.41
2015-11-13;XOM;78.1
2015-11-16;XOM;80.9
2015-11-17;XOM;79.96
2015-11-18;XOM;80.74
2015-11-19;XOM;80.3
2015-11-20;XOM;79.79
2015-11-23;XOM;80.28
2015-11-24;XOM;81.88
2015-11-25;XOM;81.25
2015-11-27;XOM;81.23
2015-11-30;XOM;81.66
2015-12-01;XOM;81.89
2015-12-02;XOM;79.55
2015-12-03;XOM;78.41
2015-12-04;XOM;78.86
2015-12-07;XOM;76.8
2015-12-08;XOM;74.63
2015-12-09;XOM;75.63
2015-12-10;XOM;75.69
2015-12-11;XOM;74.34
2015-12-14;XOM;76.03
2015-12-15;XOM;79.43
2015-12-16;XOM;79.15
2015-12-17;XOM;77.96
2015-12-18;XOM;77.28
2015-12-21;XOM;77.26
2015-12-22;XOM;77.65
2015-12-23;XOM;80.19
2015-12-24;XOM;79.33
2015-12-28;XOM;78.74
2015-12-29;XOM;79.16
2015-12-30;XOM;78.11
2015-12-31;XOM;77.95
2016-01-04;XOM;77.46
2016-01-05;XOM;78.12
2016-01-06;XOM;77.47
2016-01-07;XOM;76.23
2016-01-08;XOM;74.69
2016-01-11;XOM;73.69
2016-01-12;XOM;75.2
2016-01-13;XOM;75.65
2016-01-14;XOM;79.12
2016-01-15;XOM;77.58
2016-01-19;XOM;76.4
2016-01-20;XOM;73.18
2016-01-21;XOM;74.1
2016-01-22;XOM;76.57
2016-01-25;XOM;73.98
2016-01-26;XOM;76.7
2016-01-27;XOM;75.29
2016-01-28;XOM;76.99
2016-01-29;XOM;77.85
2016-02-01;XOM;76.29
2016-02-02;XOM;74.59
2016-02-03;XOM;78.48
2016-02-04;XOM;79.83
2016-02-05;XOM;80.08
2016-02-08;XOM;81.16
2016-02-09;XOM;80.08
2016-02-10;XOM;79.35
2016-02-11;XOM;79.6
2016-02-12;XOM;81.03
2016-02-16;XOM;81.22
2016-02-17;XOM;82.0
2016-02-18;XOM;82.45
2016-02-19;XOM;82.5
2016-02-22;XOM;82.39
2016-02-23;XOM;81.23
2016-02-24;XOM;81.52
2016-02-25;XOM;82.01
2016-02-26;XOM;81.75
2016-02-29;XOM;80.15
2016-03-01;XOM;81.28
2016-03-02;XOM;82.7
2016-03-03;XOM;82.4
2016-03-04;XOM;82.29
2016-03-07;XOM;84.46
2016-03-08;XOM;82.63
2016-03-09;XOM;82.4
2016-03-10;XOM;82.18
2016-03-11;XOM;82.19
2016-03-14;XOM;82.41
2016-03-15;XOM;82.82
2016-03-16;XOM;82.87
2016-03-17;XOM;84.1
2016-03-18;XOM;84.2
2016-03-21;XOM;83.62
2016-03-22;XOM;84.12
2016-03-23;XOM;83.75
2016-03-24;XOM;83.98
2016-03-28;XOM;84.22
2016-03-29;XOM;84.53
2016-03-30;XOM;84.52
2016-03-31;XOM;83.59
2016-04-01;XOM;82.96
2016-04-04;XOM;83.16
2016-04-05;XOM;82.21
2016-04-06;XOM;83.31
2016-04-07;XOM;82.37
2016-04-08;XOM;83.21
2016-04-11;XOM;83.32
2016-04-12;XOM;84.35
2016-04-13;XOM;84.83
2016-04-14;XOM;85.43
2016-04-15;XOM;84.97
2016-04-18;XOM;85.78
2016-04-19;XOM;86.21
2016-04-20;XOM;86.8
2016-04-21;XOM;86.79
2016-04-22;XOM;87.53
2016-04-25;XOM;87.33
2016-04-26;XOM;87.63
2016-04-27;XOM;88.46
2016-04-28;XOM;88.03
2016-04-29;XOM;88.4
2016-05-02;XOM;89.13
2016-05-03;XOM;88.11
2016-05-04;XOM;87.94
2016-05-05;XOM;88.04
2016-05-06;XOM;88.51
2016-05-09;XOM;88.57
2016-05-10;XOM;89.99
2016-05-11;XOM;88.81
2016-05-12;XOM;89.67
2016-05-13;XOM;88.66
2016-05-16;XOM;89.57
2016-05-17;XOM;89.53
2016-05-18;XOM;89.35
2016-05-19;XOM;90.11
2016-05-20;XOM;89.74
2016-05-23;XOM;89.6
2016-05-24;XOM;89.67
2016-05-25;XOM;90.26
2016-05-26;XOM;89.8
2016-05-27;XOM;90.01
2016-05-31;XOM;89.02
2016-06-01;XOM;89.24
2016-06-02;XOM;88.53
2016-06-03;XOM;88.37
2016-06-06;XOM;89.34
2016-06-07;XOM;90.71
2016-06-08;XOM;90.79
2016-06-09;XOM;90.67
2016-06-10;XOM;89.98
2016-06-13;XOM;90.59
2016-06-14;XOM;90.43
2016-06-15;XOM;90.16
2016-06-16;XOM;91.22
2016-06-17;XOM;90.72
2016-06-20;XOM;91.12
2016-06-21;XOM;91.53
2016-06-22;XOM;91.17
2016-06-23;XOM;91.8
2016-06-24;XOM;89.39
2016-06-27;XOM;88.86
2016-06-28;XOM;90.91
2016-06-29;XOM;92.46
2016-06-30;XOM;93.74
2016-07-01;XOM;93.84
2016-07-05;XOM;93.02
2016-07-06;XOM;94.09
2016-07-07;XOM;92.96
2016-07-08;XOM;93.54
2016-07-11;XOM;93.89
2016-07-12;XOM;94.95
2016-07-13;XOM;94.88
2016-07-14;XOM;94.95
2016-07-15;XOM;95.12
2016-07-18;XOM;94.82
2016-07-19;XOM;94.47
2016-07-20;XOM;93.93
2016-07-21;XOM;93.85
2016-07-22;XOM;94.01
2016-07-25;XOM;92.2
2016-07-26;XOM;91.53
2016-07-27;XOM;90.91
2016-07-28;XOM;90.2
2016-07-29;XOM;88.95
2016-08-01;XOM;85.86
2016-08-02;XOM;87.04
2016-08-03;XOM;87.49
2016-08-04;XOM;87.48
2016-08-05;XOM;87.56
2016-08-08;XOM;88.59
2016-08-09;XOM;88.7
2016-08-10;XOM;86.41
2016-08-11;XOM;86.72
2016-08-12;XOM;87.85
2016-08-15;XOM;87.81
2016-08-16;XOM;87.92
2016-08-17;XOM;88.11
2016-08-18;XOM;88.91
2016-08-19;XOM;87.8
2016-08-22;XOM;87.99
2016-08-23;XOM;87.72
2016-08-24;XOM;88.02
2016-08-25;XOM;87.46
2016-08-26;XOM;87.27
2016-08-29;XOM;87.84
2016-08-30;XOM;87.52
2016-08-31;XOM;87.14
2016-09-01;XOM;86.84
2016-09-02;XOM;87.42
2016-09-06;XOM;88.57
2016-09-07;XOM;88.24
2016-09-08;XOM;89.05
2016-09-09;XOM;86.84
2016-09-12;XOM;87.29
2016-09-13;XOM;85.21
2016-09-14;XOM;84.6
2016-09-15;XOM;85.08
2016-09-16;XOM;84.03
2016-09-19;XOM;83.83
2016-09-20;XOM;82.54
2016-09-21;XOM;83.3
2016-09-22;XOM;83.54
2016-09-23;XOM;83.45
2016-09-26;XOM;83.06
2016-09-27;XOM;83.24
2016-09-28;XOM;86.9
2016-09-29;XOM;86.46
2016-09-30;XOM;87.28
2016-10-03;XOM;87.05
2016-10-04;XOM;86.25
2016-10-05;XOM;87.0
2016-10-06;XOM;87.04
2016-10-07;XOM;86.74
2016-10-10;XOM;88.44
2016-10-11;XOM;87.74
2016-10-12;XOM;87.13
2016-10-13;XOM;86.56
2016-10-14;XOM;86.54
2016-10-17;XOM;86.54
2016-10-18;XOM;86.77
2016-10-19;XOM;87.17
2016-10-20;XOM;87.21
2016-10-21;XOM;86.62
2016-10-24;XOM;86.91
2016-10-25;XOM;86.72
2016-10-26;XOM;87.09
2016-10-27;XOM;86.92
2016-10-28;XOM;84.78
2016-10-31;XOM;83.32
2016-11-01;XOM;83.65
2016-11-02;XOM;83.45
2016-11-03;XOM;83.66
2016-11-04;XOM;83.57
2016-11-07;XOM;85.45
2016-11-08;XOM;85.31
2016-11-09;XOM;86.25
2016-11-10;XOM;87.05
2016-11-11;XOM;85.67
2016-11-14;XOM;85.28
2016-11-15;XOM;86.82
2016-11-16;XOM;85.75
2016-11-17;XOM;85.23
2016-11-18;XOM;85.28
2016-11-21;XOM;86.49
2016-11-22;XOM;86.68
2016-11-23;XOM;86.92
2016-11-25;XOM;87.12
2016-11-28;XOM;86.47
2016-11-29;XOM;85.9
2016-11-30;XOM;87.3
2016-12-01;XOM;87.24
2016-12-02;XOM;87.04
2016-12-05;XOM;87.48
2016-12-06;XOM;87.56
2016-12-07;XOM;88.07
2016-12-08;XOM;88.32
2016-12-09;XOM;89.0
2016-12-12;XOM;90.98
2016-12-13;XOM;92.58
2016-12-14;XOM;90.58
2016-12-15;XOM;90.89
2016-12-16;XOM;91.18
2016-12-19;XOM;90.42
2016-12-20;XOM;90.43
2016-12-21;XOM;90.28
2016-12-22;XOM;90.87
2016-12-23;XOM;90.71
2016-12-27;XOM;90.75
2016-12-28;XOM;90.3
2016-12-29;XOM;90.35
2016-12-30;XOM;90.26
